,UIDs,SMILES,Kmeans Class,Hierarchal Class
1643,1674,c12c3c4c(c5c1c(ccc2cc1c3cc2c(c1)cccc2)ccc5)c1c(cc4)cccc1,2,0
1644,1673,c12c3c4c(c5c1c(ccc2cc1c3cccc1)ccc5)c1c(cc4)cc2c(c1)cccc2,2,0
1645,1672,c12c3c4c(c5c1c(ccc2cc1c3cccc1)ccc5)c1c(cc4)c2c(cc1)cccc2,2,0
1646,1671,c12c3c4c(c5c1c(ccc2cc1c3ccc2c1cccc2)ccc5)cc1c(c4)cccc1,2,0
1647,1670,c12c3c4c(c5c1c(ccc2cc1c3cc2c(c1)cccc2)ccc5)cc1c(c4)cccc1,2,0
1648,1669,c12c3c4c(c5c1c(ccc2cc1c3cccc1)ccc5)cc1c(c4)c2c(cc1)cccc2,2,0
1649,1668,c12c3c4c(c5c1c(ccc2cc1c3cccc1)ccc5)cc1c(c4)ccc2c1cccc2,2,0
1650,1667,c12c3c4c(c5c1c(ccc2cc1c3cccc1)ccc5)cc1c(c4)cc2c(c1)cccc2,2,0
1651,1666,c12c3c4c(c5c1c(ccc2cc1c3ccc2c1c1c(cc2)cccc1)ccc5)cccc4,2,0
1652,1665,c12c3c4c(c5c1c(ccc2cc1c3ccc2c1cc1c(c2)cccc1)ccc5)cccc4,2,0
1653,1664,c12c3c4c(c5c1c(ccc2cc1c3ccc2c1ccc1c2cccc1)ccc5)cccc4,2,0
1654,1663,c12c3c4c(c5c1c(ccc2cc1c3cc2c(c1)c1c(cc2)cccc1)ccc5)cccc4,2,0
1655,1662,c12c3c4c(c5c1c(ccc2cc1c3cc2c(c1)cc1c(c2)cccc1)ccc5)cccc4,2,0
1656,1661,c12c3c4c(c5c1c(ccc2cc1c3cc2c(c1)ccc1c2cccc1)ccc5)cccc4,2,0
1657,1660,c12c3c4c(c5c1c(ccc2ccc3)ccc5)c1c(c2c4cc3c(c2)cccc3)cccc1,2,0
1658,1659,c12c3c4c(c5c1c(ccc2ccc3)ccc5)c1c(c2c4ccc3c2cccc3)cccc1,2,0
1659,1658,c12c3c4c(c5c1c(ccc2ccc3)ccc5)ccc1c4cc2c(c1)ccc1c2cccc1,2,0
1660,1657,c12c3c4c(c5c1c(ccc2ccc3)ccc5)ccc1c4cc2c(c1)cc1c(c2)cccc1,2,0
1661,1656,c12c3c4c(c5c1c(ccc2ccc3)ccc5)ccc1c4cc2c(c1)c1c(cc2)cccc1,2,0
1662,1655,c12c3c4c(c5c1c(ccc2ccc3)ccc5)ccc1c4ccc2c1ccc1c2cccc1,2,0
1663,1654,c12c3c4c(c5c1c(ccc2ccc3)ccc5)ccc1c4ccc2c1c1c(cc2)cccc1,2,0
1664,1653,c12c3c4c(c5c1c(ccc2ccc3)ccc5)ccc1c4ccc2c1cc1c(c2)cccc1,2,0
1665,1652,c12c3c4c(c5c1c(ccc2ccc3)ccc5)cc1c(c4)c2c(c3c1cccc3)cccc2,2,0
1666,1651,c12c3c4c(c5c1c(ccc2ccc3)ccc5)cc1c(c4)c2c(cc1)ccc1c2cccc1,2,0
1667,1650,c12c3c4c(c5c1c(ccc2ccc3)ccc5)cc1c(c4)c2c(cc1)cc1c(c2)cccc1,2,0
1668,1649,c12c3c4c(c5c1c(ccc2ccc3)ccc5)cc1c(c4)c2c(cc1)c1c(cc2)cccc1,2,0
1669,1648,c12c3c4c(c5c1c(ccc2ccc3)ccc5)cc1c(c4)cc2c(c1)ccc1c2cccc1,2,0
1670,1647,c12c3c4c(c5c1c(ccc2ccc3)ccc5)cc1c(c4)cc2c(c1)cc1c(c2)cccc1,2,0
1671,1646,c12c3ccc4c1c(ccc2c1c(c3)c2c(c3c1cccc3)cccc2)c1c(c4)cccc1,2,0
1672,1645,c12c3ccc4c1c(ccc2c1c(c3)ccc2c1cccc2)c1c(c4)ccc2c1cccc2,2,0
1673,1644,c12c3ccc4c1c(ccc2c1c(c3)ccc2c1cccc2)c1c(c4)cc2c(c1)cccc2,2,0
1674,1643,c12c3ccc4c1c(ccc2c1c(c3)ccc2c1cccc2)c1c(c4)c2c(cc1)cccc2,2,0
1675,1642,c12c3ccc4c1c(ccc2c1c(c3)ccc2c1cc1c(c2)cccc1)c1c(c4)cccc1,2,0
1676,1641,c12c3ccc4c1c(ccc2c1c(c3)ccc2c1ccc1c2cccc1)c1c(c4)cccc1,2,0
1677,1640,c12c3ccc4c1c(ccc2c1c(c3)cc2c(c1)cccc2)c1c(c4)cc2c(c1)cccc2,2,0
1678,1639,c12c3ccc4c1c(ccc2c1c(c3)cc2c(c1)cccc2)c1c(c4)c2c(cc1)cccc2,2,0
1679,1638,c12c3ccc4c1c(ccc2c1c(c3)cc2c(c1)c1c(cc2)cccc1)c1c(c4)cccc1,2,0
1680,1637,c12c3ccc4c1c(ccc2c1c(c3)cc2c(c1)cc1c(c2)cccc1)c1c(c4)cccc1,2,0
1681,1636,c12c3ccc4c1c(ccc2c1c(c3)cc2c(c1)ccc1c2cccc1)c1c(c4)cccc1,2,0
1682,1635,c12c3ccc4c1c(ccc2c1c(c3)c2c(cc1)cccc2)c1c(c4)c2c(cc1)cccc2,2,0
1683,1634,c12c3ccc4c1c(ccc2c1c(c3)c2c(cc1)c1c(cc2)cccc1)c1c(c4)cccc1,2,0
1684,1633,c12c3ccc4c1c(ccc2c1c(c3)c2c(cc1)cc1c(c2)cccc1)c1c(c4)cccc1,2,0
1685,1632,c12c3ccc4c1c(ccc2c1c(c3)c2c(cc1)ccc1c2cccc1)c1c(c4)cccc1,2,0
1686,1631,c12c3ccc4c1c(ccc2c1c(c3)c2c(c3c1cccc3)cccc2)cc1c4cccc1,2,0
1687,1630,c12c3ccc4c1c(ccc2c1c(c3)ccc2c1cccc2)cc1c4ccc2c1cccc2,2,0
1688,1629,c12c3ccc4c1c(ccc2c1c(c3)ccc2c1cccc2)cc1c4cc2c(c1)cccc2,2,0
1689,1628,c12c3ccc4c1c(ccc2c1c(c3)ccc2c1cccc2)cc1c4c2c(cc1)cccc2,2,0
1690,1627,c12c3ccc4c1c(ccc2c1c(c3)ccc2c1cc1c(c2)cccc1)cc1c4cccc1,2,0
1691,1626,c12c3ccc4c1c(ccc2c1c(c3)ccc2c1ccc1c2cccc1)cc1c4cccc1,2,0
1692,1625,c12c3ccc4c1c(ccc2c1c(c3)cc2c(c1)cccc2)cc1c4ccc2c1cccc2,2,0
1693,1624,c12c3ccc4c1c(ccc2c1c(c3)cc2c(c1)cccc2)cc1c4cc2c(c1)cccc2,2,0
1694,1623,c12c3ccc4c1c(ccc2c1c(c3)cc2c(c1)c1c(cc2)cccc1)cc1c4cccc1,2,0
1695,1622,c12c3ccc4c1c(ccc2c1c(c3)cc2c(c1)cc1c(c2)cccc1)cc1c4cccc1,2,0
1696,1621,c12c3ccc4c1c(ccc2c1c(c3)cc2c(c1)ccc1c2cccc1)cc1c4cccc1,2,0
1697,1620,c12c3ccc4c1c(ccc2c1c(c3)c2c(cc1)cccc2)cc1c4ccc2c1cccc2,2,0
1698,1619,c12c3ccc4c1c(ccc2c1c(c3)c2c(cc1)c1c(cc2)cccc1)cc1c4cccc1,2,0
1699,1618,c12c3ccc4c1c(ccc2c1c(c3)c2c(cc1)cc1c(c2)cccc1)cc1c4cccc1,2,0
1700,1617,c12c3ccc4c1c(ccc2c1c(c3)c2c(cc1)ccc1c2cccc1)cc1c4cccc1,2,0
1701,1616,c12c3ccc4c1c(ccc2c1c(c3)c2c(c3c1cc1c(c3)cccc1)cccc2)ccc4,2,0
1702,1615,c12c3ccc4c1c(ccc2c1c(c3)c2c(c3c1ccc1c3cccc1)cccc2)ccc4,2,0
1703,1614,c12c3ccc4c1c(ccc2c1c(c3)c2c(c3c1cccc3)c1c(cc2)cccc1)ccc4,2,0
1704,1613,c12c3ccc4c1c(ccc2c1c(c3)c2c(c3c1cccc3)cc1c(c2)cccc1)ccc4,2,0
1705,1612,c12c3ccc4c1c(ccc2c1c(c3)c2c(c3c1cccc3)ccc1c2cccc1)ccc4,2,0
1706,1611,c12c3ccc4c1c(ccc2c1c(c3)ccc2c1cc1c(c2)cc2c(c1)cccc2)ccc4,2,0
1707,1610,c12c3ccc4c1c(ccc2c1c(c3)ccc2c1cc1c(c2)c2c(cc1)cccc2)ccc4,2,0
1708,1609,c12c3ccc4c1c(ccc2c1c(c3)ccc2c1cc1c(c2)ccc2c1cccc2)ccc4,2,0
1709,1608,c12c3ccc4c1c(ccc2c1c(c3)ccc2c1ccc1c2ccc2c1cccc2)ccc4,2,0
1710,1607,c12c3ccc4c1c(ccc2c1c(c3)ccc2c1ccc1c2cc2c(c1)cccc2)ccc4,2,0
1711,1606,c12c3ccc4c1c(ccc2c1c(c3)ccc2c1ccc1c2c2c(cc1)cccc2)ccc4,2,0
1712,1605,c12c3ccc4c1c(ccc2c1c(c3)cc2c(c1)c1c(c3c2cccc3)cccc1)ccc4,2,0
1713,1604,c12c3ccc4c1c(ccc2c1c(c3)cc2c(c1)c1c(cc2)cc2c(c1)cccc2)ccc4,2,0
1714,1603,c12c3ccc4c1c(ccc2c1c(c3)cc2c(c1)c1c(cc2)c2c(cc1)cccc2)ccc4,2,0
1715,1602,c12c3ccc4c1c(ccc2c1c(c3)cc2c(c1)c1c(cc2)ccc2c1cccc2)ccc4,2,0
1716,1601,c12c3ccc4c1c(ccc2c1c(c3)cc2c(c1)cc1c(c2)ccc2c1cccc2)ccc4,2,0
1717,1600,c12c3ccc4c1c(ccc2c1c(c3)cc2c(c1)cc1c(c2)cc2c(c1)cccc2)ccc4,2,0
1718,1599,c12c3ccc4c1c(ccc2c1c(c3)cc2c(c1)cc1c(c2)c2c(cc1)cccc2)ccc4,2,0
1719,1598,c12c3ccc4c1c(ccc2c1c(c3)cc2c(c1)ccc1c2ccc2c1cccc2)ccc4,2,0
1720,1597,c12c3ccc4c1c(ccc2c1c(c3)cc2c(c1)ccc1c2cc2c(c1)cccc2)ccc4,2,0
1721,1596,c12c3ccc4c1c(ccc2c1c(c3)cc2c(c1)ccc1c2c2c(cc1)cccc2)ccc4,2,0
1722,1595,c12c3ccc4c1c(ccc2c1c(c3)c2c(cc1)c1c(c3c2cccc3)cccc1)ccc4,2,0
1723,1594,c12c3ccc4c1c(ccc2c1c(c3)c2c(cc1)c1c(cc2)ccc2c1cccc2)ccc4,2,0
1724,1593,c12c3ccc4c1c(ccc2c1c(c3)c2c(cc1)c1c(cc2)cc2c(c1)cccc2)ccc4,2,0
1725,1592,c12c3ccc4c1c(ccc2c1c(c3)c2c(cc1)c1c(cc2)c2c(cc1)cccc2)ccc4,2,0
1726,1591,c12c3ccc4c1c(ccc2c1c(c3)c2c(cc1)cc1c(c2)ccc2c1cccc2)ccc4,2,0
1727,1590,c12c3ccc4c1c(ccc2c1c(c3)c2c(cc1)cc1c(c2)cc2c(c1)cccc2)ccc4,2,0
1728,1589,c12c3ccc4c1c(ccc2c1c(c3)c2c(cc1)cc1c(c2)c2c(cc1)cccc2)ccc4,2,0
1729,1588,c12c3ccc4c1c(ccc2c1c(c3)c2c(cc1)ccc1c2ccc2c1cccc2)ccc4,2,0
1730,1587,c12c3ccc4c1c(ccc2c1c(c3)c2c(cc1)ccc1c2cc2c(c1)cccc2)ccc4,2,0
1731,1586,c12c3c4c5c(c1cc1c(c2c2c(c3)cccc2)cccc1)c1c(cc5ccc4)cccc1,2,0
1732,1585,c12c3c4c5c(c1cc1c(c2c2c(c3)cccc2)cccc1)cc1c(c5ccc4)cccc1,2,0
1733,1584,c12c3c4c5c(c1cc1c(c2c2c(c3)cccc2)cc2c(c1)cccc2)cccc5ccc4,2,0
1734,1583,c12c3c4c5c(c1cc1c(c2c2c(c3)cccc2)ccc2c1cccc2)cccc5ccc4,2,0
1735,1582,c12c3c4c5c(c1cc1c(c2cc2c3cccc2)cccc1)c1c(cc5ccc4)cccc1,2,0
1736,1581,c12c3c4c5c(c1cc1c(c2cc2c3cccc2)cccc1)cc1c(c5ccc4)cccc1,2,0
1737,1580,c12c3c4c5c(c1cc1c(c2cc2c3cccc2)cccc1)cccc5c1c(c4)cccc1,2,0
1738,1579,c12c3c4c5c(c1cc1c(c2cc2c3cccc2)cc2c(c1)cccc2)cccc5ccc4,2,0
1739,1578,c12c3c4c5c(c1cc1c(c2cc2c3cccc2)c2c(cc1)cccc2)cccc5ccc4,2,0
1740,1577,c12c3c4c5c(c1cc1c(c2cc2c3cccc2)ccc2c1cccc2)cccc5ccc4,2,0
1741,1576,c12c3c4c5c(c1cc1c(c2cc2c3ccc3c2cccc3)cccc1)cccc5ccc4,2,0
1742,1575,c12c3c4c5c(c1cc1c(c2cc2c3cc3c(c2)cccc3)cccc1)cccc5ccc4,2,0
1743,1574,c12c3c4c5c(c1cc1c(c2ccc3)cccc1)c1c(cc5cc2c4cccc2)cccc1,2,0
1744,1573,c12c3c4c5c(c1cc1c(c2ccc3)cc2c(c1)cccc2)c1c(cc5ccc4)cccc1,2,0
1745,1572,c12c3c4c5c(c1cc1c(c2ccc3)c2c(cc1)cccc2)c1c(cc5ccc4)cccc1,2,0
1746,1571,c12c3c4c5c(c1cc1c(c2ccc3)ccc2c1cccc2)c1c(cc5ccc4)cccc1,2,0
1747,1570,c12c3c4c5c(c1cc1c(c2ccc3)cccc1)c1c(cc5ccc4)cc2c(c1)cccc2,2,0
1748,1569,c12c3c4c5c(c1cc1c(c2ccc3)cccc1)c1c(cc5ccc4)c2c(cc1)cccc2,2,0
1749,1568,c12c3c4c5c(c1cc1c(c2ccc3)cc2c(c1)cccc2)cc1c(c5ccc4)cccc1,2,0
1750,1567,c12c3c4c5c(c1cc1c(c2ccc3)c2c(cc1)cccc2)cc1c(c5ccc4)cccc1,2,0
1751,1566,c12c3c4c5c(c1cc1c(c2ccc3)ccc2c1cccc2)cc1c(c5ccc4)cccc1,2,0
1752,1565,c12c3c4c5c(c1cc1c(c2ccc3)cc2c(c1)cccc2)cccc5cc1c4cccc1,2,0
1753,1564,c12c3c4c5c(c1cc1c(c2ccc3)c2c(cc1)cccc2)cccc5cc1c4cccc1,2,0
1754,1563,c12c3c4c5c(c1cc1c(c2ccc3)ccc2c1cccc2)cccc5cc1c4cccc1,2,0
1755,1562,c12c3c4c5c(c1cc1c(c2ccc3)cccc1)cccc5cc1c4cc2c(c1)cccc2,2,0
1756,1561,c12c3c4c5c(c1cc1c(c2ccc3)cccc1)cccc5cc1c4ccc2c1cccc2,2,0
1757,1560,c12c3c4c5c(c1cc1c(c2ccc3)cc2c(c1)cccc2)cccc5c1c(c4)cccc1,2,0
1758,1559,c12c3c4c5c(c1cc1c(c2ccc3)c2c(cc1)cccc2)cccc5c1c(c4)cccc1,2,0
1759,1558,c12c3c4c5c(c1cc1c(c2ccc3)ccc2c1cccc2)cccc5c1c(c4)cccc1,2,0
1760,1557,c12c3c4c5c(c1cc1c(c2ccc3)cc2c(c1)cc1c(c2)cccc1)cccc5ccc4,2,0
1761,1556,c12c3c4c5c(c1cc1c(c2ccc3)cc2c(c1)ccc1c2cccc1)cccc5ccc4,2,0
1762,1555,c12c3c4c5c(c1cc1c(c2ccc3)cc2c(c1)c1c(cc2)cccc1)cccc5ccc4,2,0
1763,1554,c12c3c4c5c(c1cc1c(c2ccc3)c2c(c3c1cccc3)cccc2)cccc5ccc4,2,0
1764,1553,c12c3c4c5c(c1cc1c(c2ccc3)c2c(cc1)c1c(cc2)cccc1)cccc5ccc4,2,0
1765,1552,c12c3c4c5c(c1cc1c(c2ccc3)c2c(cc1)cc1c(c2)cccc1)cccc5ccc4,2,0
1766,1551,c12c3c4c5c(c1cc1c(c2ccc3)ccc2c1ccc1c2cccc1)cccc5ccc4,2,0
1767,1550,c12c3c4c5c(c1cc1c(c2ccc3)ccc2c1cc1c(c2)cccc1)cccc5ccc4,2,0
1768,1549,c12c3c4c5c(c1cc1c(c2ccc3)ccc2c1c1c(cc2)cccc1)cccc5ccc4,2,0
1769,1548,c12c3c4c5c(c1c1c(cc2cc2c3cccc2)c2c(cc1)cccc2)cccc5ccc4,2,0
1770,1547,c12c3c4c5c(c1c1c(cc2cc2c3cccc2)cc2c(c1)cccc2)cccc5ccc4,2,0
1771,1546,c12c3c4c5c(c1c1c(cc2ccc3)c2c(cc1)cccc2)cccc5cc1c4cccc1,2,0
1772,1545,c12c3c4c5c(c1c1c(cc2ccc3)cc2c(c1)cccc2)cccc5cc1c4cccc1,2,0
1773,1544,c12c3c4c5c(c1c1c(cc2ccc3)c2c(cc1)cc1c(c2)cccc1)cccc5ccc4,2,0
1774,1543,c12c3c4c5c(c1c1c(cc2ccc3)c2c(cc1)ccc1c2cccc1)cccc5ccc4,2,0
1775,1542,c12c3c4c5c(c1c1c(cc2ccc3)c2c(cc1)c1c(cc2)cccc1)cccc5ccc4,2,0
1776,1541,c12c3c4c5c(c1c1c(cc2ccc3)cc2c(c1)ccc1c2cccc1)cccc5ccc4,2,0
1777,1540,c12c3c4c5c(c1c1c(cc2ccc3)cc2c(c1)cc1c(c2)cccc1)cccc5ccc4,2,0
1778,1539,c12c3c4c5c(c1c1c(cc2ccc3)cc2c(c1)c1c(cc2)cccc1)cccc5ccc4,2,0
1779,1538,[C@H]12C3=Cc4c([C@@H]2c2c(C=C1[C@H]1C(=Cc5c6c1cccc6ccc5)C3)cccc2)cccc4,2,0
1780,1537,c12c3cc4c(c1cc1c(c2c2c(c3)cccc2)cccc1)cc1c2c4cccc2ccc1,2,0
1781,1536,c12c3cc4c(c1cc1c(c2c2c(c3)cccc2)cc2c3c1cccc3ccc2)cccc4,2,0
1782,1535,c12c3cc4c(c1cc1c(c2c2c(c3)c3c5c(c2)cccc5ccc3)cccc1)cccc4,2,0
1783,1534,[C@H]12C3=CC4=Cc5c6c([C@H]4C1=Cc1c(C2=Cc2c3cccc2)cccc1)cccc6ccc5,2,0
1784,1533,c12c3cc4c(c1cc1c(c2cc2c3cccc2)cccc1)cc1c2c4cccc2ccc1,2,0
1785,1532,[C@H]12C3=CC4=Cc5c6c([C@H]4C1=Cc1c(C2=CC=C3)cc2c(c1)cccc2)cccc6ccc5,2,0
1786,1531,[C@H]12C3=CC4=Cc5c6c([C@H]4C1=C[C@H]1[C@H](C2=CC=C3)c2c(C=C1)cccc2)cccc6ccc5,2,0
1787,1530,[C@H]12C3=CC4=Cc5c6c([C@H]4C1=Cc1c(C2=CC=C3)ccc2c1cccc2)cccc6ccc5,2,0
1788,1529,[C@H]12C3=CC4=Cc5c6c([C@@H]4C1=Cc1c(C2=CC=C3)cccc1)cc1c(c6ccc5)cccc1,2,0
1789,1528,[C@H]12C3=CC4=Cc5c6c([C@H]4C1=Cc1c(C2=CC=C3)cccc1)cccc6c1c(c5)cccc1,2,0
1790,1527,c12c3C=C4[C@@H](c1cc1c(c2ccc3)cccc1)C1=CC=CC2=Cc3c(C(=C4)[C@@H]12)cccc3,2,0
1791,1526,c12c3C=C4[C@@H](C1=CC1=Cc5c6c([C@H]1c2ccc3)cccc6ccc5)c1c(C=C4)cccc1,2,0
1792,1525,c12c3cc4c(c1cc1c(c2ccc3)cc2c3c1cccc3ccc2)c1c(cc4)cccc1,2,0
1793,1524,c12c3C=C4[C@@H](c1cc1c(c2ccc3)cccc1)C1=Cc2c3c([C@H]1C=C4)cccc3ccc2,2,0
1794,1523,c12c3cc4c(c1cc1c(c2ccc3)cc2c(c1)cccc2)cc1c2c4cccc2ccc1,2,0
1795,1522,c12c3cc4c(c1cc1c(c2ccc3)c2c(cc1)cccc2)cc1c2c4cccc2ccc1,2,0
1796,1521,c12c3cc4c(c1cc1c(c2ccc3)ccc2c1cccc2)cc1c2c4cccc2ccc1,2,0
1797,1520,c12c3cc4c(c1cc1c(c2ccc3)cccc1)cc1c2c4cccc2cc2c1cccc2,2,0
1798,1519,c12c3cc4c(c1cc1c(c2ccc3)cccc1)cc1c2c4cccc2c2c(c1)cccc2,2,0
1799,1518,c12c3cc4c(c1cc1c(c2ccc3)cccc1)cc1c2c4c3c(cc2ccc1)cccc3,2,0
1800,1517,c12c3cc4c(c1cc1c(c2ccc3)cccc1)cc1c2c4cc3c(c2ccc1)cccc3,2,0
1801,1516,[C@H]12C3=Cc4c(C1=CC1=Cc5c6c([C@H]1C2=CC=C3)cccc6ccc5)cc1c(c4)cccc1,2,0
1802,1515,c12c3cc4c(c1cc1c(c2ccc3)cc2c3c1cccc3ccc2)cc1c(c4)cccc1,2,0
1803,1514,[C@H]12C3=Cc4c(C1=Cc1c(C2=CC=C3)cccc1)cc1c(c4)Cc2c3c1cccc3ccc2,2,0
1804,1513,c12c3cc4c(c1cc1c(c2ccc3)cccc1)cc1c(c4)c2c3c(c1)cccc3ccc2,2,0
1805,1512,c12c3C=C4[C@@H](C1=CC1=Cc5c6c([C@H]1c2ccc3)cccc6ccc5)C=Cc1c4cccc1,2,0
1806,1511,c12c3cc4c(c1cc1c(c2ccc3)cc2c3c1cccc3ccc2)ccc1c4cccc1,2,0
1807,1510,c12c3C=C4[C@H](c1cc1c(c2ccc3)cccc1)C=CC1=Cc2c3c([C@H]41)cccc3ccc2,2,0
1808,1509,c12c3cc4c(c1cc1c(c2ccc3)cccc1)ccc1c4cc2c3c1cccc3ccc2,2,0
1809,1508,[C@H]12C3=Cc4c(C1=CC1=Cc5c6c([C@H]1C2=CC=C3)cccc6c1c(c5)cccc1)cccc4,2,0
1810,1507,[C@H]12C3=Cc4c(C1=CC1=C(C2=CC=C3)C2=CC=CC3=Cc5c(C(=C1)[C@@H]23)cccc5)cccc4,2,0
1811,1506,c12c3cc4c(c1cc1c(c2ccc3)cc2c3c1cccc3c1c(c2)cccc1)cccc4,2,0
1812,1505,c12c3cc4c(c1cc1c(c2ccc3)cc2c3c1cccc3cc1c2cccc1)cccc4,2,0
1813,1504,c12c3cc4c(c1cc1c(c2ccc3)cc2c3c1c1c(cc3ccc2)cccc1)cccc4,2,0
1814,1503,[C@H]12C3=Cc4c(C1=CC1=Cc5c(=C[C@H]1C2=CC=C3)c1c2c(c5)cccc2ccc1)cccc4,2,0
1815,1502,c12c3cc4c(c1cc1c(c2ccc3)cc2c(c1)c1c3c(c2)cccc3ccc1)cccc4,2,0
1816,536,c12c3c4cccc3c3c(c2cccc1c1c4cc2c(c1)cccc2)cc1c(c3)cccc1,2,0
1817,535,c12c3c4cccc3c3c(c2cccc1c1c4cccc1)cc1c(c3)cc2c(c1)cccc2,2,0
1818,1762,c12c3cc4c(c1c1c(cc2ccc3)cccc1)cc1c2c4c3c(cc2ccc1)cccc3,2,0
1819,592,c12c3c4c5c1c1cc6c5c5c7c8c4c(cc3ccc2cc1)ccc8ccc7ccc5cc6,2,0
1820,5,c12c3c4c5cc6c3c3c7c2c(cc2c1c1c4c(cc5)ccc1cc2)ccc7ccc3cc6,2,0
1821,573,c12c3c4c5cc6c3c3c7c2c(cc2c1c1c4c(cc5)[CH][C@@H](c1cc2)[Mg])ccc7ccc3cc6,2,0
1822,572,c12c3c4c5cc6c3c3c7c2c(cc2c1c1c4c(cc5)ccc1[C@@H]([CH]2)[Mg])ccc7ccc3cc6,2,0
1823,571,[C@H]12c3c4c5cc6c3c3c7c2c([C@H](c2c1c1c4c(cc5)ccc1cc2)[Mg])ccc7ccc3cc6,2,0
1824,570,c12c3c4c5cc6c3c3c7c2c(cc2c1c1c4c(cc5)ccc1cc2)ccc7ccc3cc6.[Mg],2,0
1825,9,c12c3c4c5cc6c3c3c7c2c(cc2c1c1c4c(cc5)ccc1[CH]C2)ccc7ccc3cc6,2,0
1826,8,c12c3c4c5cc6c3c3c7c2c(cc2c1c1c4c(cc5)[CH]Cc1cc2)ccc7ccc3cc6,2,0
1827,7,c12c3c4c5cc6c3c3c7c2c(cc2c1c1c4c(cc5)ccc1C[CH]2)ccc7ccc3cc6,2,0
1828,6,c12c3c4c5cc6c3c3c7c2c(Cc2c1c1c4c(cc5)ccc1cc2)ccc7C=C[C@@H]3C=C6,2,0
1829,546,c12c3c4cccc3c3c(c2cccc1c1c4cc2c(c1)cccc2)cc1c(c3)cccc1,2,0
1830,544,c12c3c4cccc3c3c(c2cccc1c1c4cccc1)cc1c(c3)cc2c(c1)cccc2,2,0
1831,10,c12c3c4c5cc6c3c3c7c2c(cc2c1c1c4c(cc5)ccc1cc2)ccc7ccc3cc6,2,0
1832,2922,c12=C3[C@H]4C5=C6[C@@H]7c8c4c([C@H]3[C]=[C]c1[c]c1c(c2=[C]5)[c][c][c][c]1)[c][c]c8c1c7c([C]=[C]6)[c][c][c]1,3,2
1833,2923,C12=C3[C]=C4[C@@H]5[C@H]1[C@@H]1[C@@H]6[C@@H]7[C@H]2[C@H]([C]=[C]3)[C@H]2[C@@H]7[C@@H]([C@H]3[C@@H]6[C@@H]6[C@H]([C]=[C]3)[C]=[C][C@H](C5=[C][C]=[C]4)[C@H]16)[C]=[C][CH]2,3,2
1834,2924,c12[C@@H]3[C]=c4c(=c1[c]c1c5c2[C@H]([C]=[C]3)C2=[C][C@H]3C(=c(c52)[c][c]1)[C]=[C]c1c3[c][c][c][c]1)[c][c][c][c]4,3,2
1835,2925,c12[C@@H]3[C]=c4c(=c1[c]c1c5c2[C@H]([C]=[C]3)C2=[C][C@H]3C(=c(c52)[c][c]1)c1c([C]=[C]3)[c][c][c][c]1)[c][c][c][c]4,3,2
1836,2926,C12=C3c4c5[CH]C2=c2c(=[C][C@@H]1[C]=[C]C3=C1c4c([c][c]5)[C]=C3[C@@H]1[C]=[C]c1c3[c][c][c][c]1)[c][c][c][c]2,3,2
1837,2927,C12=C3c4c5[CH]C2=c2c(=[C][C@@H]1[C]=[C]C3=C1c4c([c][c]5)[C]=C3[C@@H]1c1c([C]=[C]3)[c][c][c][c]1)[c][c][c][c]2,3,2
1838,2928,[C@@H]12C3=[C]c4c5C1=C1[C@H]6[C@@H](C2=[C][C]=[C]3)[C]=[C]c2c6c3c(c6c2[c][c][c][c]6)[C]=[C][C@@H](c5[c][c][c]4)[C@@H]13,3,2
1839,2929,c12c3[c]c4c(c1[C]=C1[C@@H](c2[c][c][c]3)[C]=C2C3=C1[C]=[C][C@@H]1C3=C3[C@@H]([C]=[C]1)[C]=[C][C]=C23)[c][c][c][c]4,3,2
1840,2930,[C@@H]12C3=[C][C]=[C]C2=c2c(=[C]C1=c1c(=[C]3)[c][c][c][c]1)c1c([c][c]2)c2c([c][c]1)c1c([c][c]2)[c][c][c][c]1,3,2
1841,2931,c12c3[c]c4c5c1[C@@H]1C(=C6[C@@H]([C]=C1c5c1c([c]4)c4c([c][c]1)[c][c][c][c]4)[C]=[C][C]=[C]6)[CH]c2[c][c][c]3,3,2
1842,2932,c12c3[C]=C4[C@H]5[C@@H]1[C@H]1[C@H]6[C@@H](c2[c][c][c]3)c2c3[C@H]6C(=[C][C@H]1C5=c1c(=[C]4)[c][c][c][c]1)[C]=[C]c3[c][c][c]2,3,2
1843,2933,c12c3[c]c4c5c1c1c([CH]c2[c][c][c]3)c2c([c]c1c5c1c([c]4)[c][c][c][c]1)c1c([c][c]2)[c][c][c][c]1,3,2
1844,2935,[C@H]12C3=[C][C]=[C]C2=[C][C@H]2[C@H]4[C@@H]1[C@H]1[C@@H]([CH]3)[C]=c3c5[C@H]1[C@H]4[C@H]([C]=[C]2)[C@H]1c5c(=[C][C]=[C]1)c1c3[c][c][c][c]1,3,2
1845,2936,[C@H]12C3=[C][C]=[C]C2=[C][C@H]2[C@H]4[C@@H]1[C@H]1[C@@H]([CH]3)[C]=C3[C@@H]5[C@H]1[C@H]4[C@H]([C]=[C]2)c1c5c([C]=[C]3)[c]c2c1[c][c][c][c]2,3,2
